Track,Model_Type,Full_Label,Parliament,Scope_Raw,Mundlak,Interaction,Predictor,exp_coef,CI_lo,CI_hi,p_value,N_rows,N_speakers,NB_alpha,Exch_alpha,Formula,Rate_type,GEE_cluster,Timestamp,Mundlak_rate,Mundlak_sentiment,Mundlak_party_status,Mundlak_orientation,Scale_sentiment,Scale_orientation
INT_SENTIMENT_X_POWER,GEE_NB_Exch,INT_SENTIMENT_X_POWER_GEE_NB_Exch,global,global_int_sentiment_x_power,False,sentiment_x_power,Sentiment_label_float:Party_status,1.0122,1.0026,1.0219,0.0126,1001787,1561,1.566200,0.0699,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 49.656757) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + C(Lang) + Sentiment_label_float : Party_status,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_SENTIMENT_X_POWER,GEE_NB_Indep,INT_SENTIMENT_X_POWER_GEE_NB_Indep,global,global_int_sentiment_x_power,False,sentiment_x_power,Intercept,0.0729,0.0614,0.0864,0.0,1001787,1561,1.566200,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 49.656757) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + C(Lang) + Sentiment_label_float : Party_status,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_SENTIMENT_X_POWER,GEE_NB_Indep,INT_SENTIMENT_X_POWER_GEE_NB_Indep,global,global_int_sentiment_x_power,False,sentiment_x_power,Speaker_gender[T.M],0.6365,0.5626,0.72,0.0,1001787,1561,1.566200,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 49.656757) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + C(Lang) + Sentiment_label_float : Party_status,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_SENTIMENT_X_POWER,GEE_NB_Indep,INT_SENTIMENT_X_POWER_GEE_NB_Indep,global,global_int_sentiment_x_power,False,sentiment_x_power,C(Lang)[T.HR],0.5482,0.4634,0.6486,0.0,1001787,1561,1.566200,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 49.656757) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + C(Lang) + Sentiment_label_float : Party_status,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_SENTIMENT_X_POWER,GEE_NB_Indep,INT_SENTIMENT_X_POWER_GEE_NB_Indep,global,global_int_sentiment_x_power,False,sentiment_x_power,C(Lang)[T.PL],1.2073,0.9977,1.4609,0.0528,1001787,1561,1.566200,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 49.656757) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + C(Lang) + Sentiment_label_float : Party_status,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_SENTIMENT_X_POWER,GEE_NB_Indep,INT_SENTIMENT_X_POWER_GEE_NB_Indep,global,global_int_sentiment_x_power,False,sentiment_x_power,C(Lang)[T.RS],0.3735,0.3086,0.452,0.0,1001787,1561,1.566200,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 49.656757) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + C(Lang) + Sentiment_label_float : Party_status,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_SENTIMENT_X_POWER,GEE_NB_Indep,INT_SENTIMENT_X_POWER_GEE_NB_Indep,global,global_int_sentiment_x_power,False,sentiment_x_power,I((Speaker_age_at_session - 49.656757) / 10),0.8365,0.7894,0.8863,0.0,1001787,1561,1.566200,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 49.656757) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + C(Lang) + Sentiment_label_float : Party_status,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_SENTIMENT_X_POWER,GEE_NB_Indep,INT_SENTIMENT_X_POWER_GEE_NB_Indep,global,global_int_sentiment_x_power,False,sentiment_x_power,scale(speech_rate_syll),0.6435,0.6247,0.6628,0.0,1001787,1561,1.566200,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 49.656757) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + C(Lang) + Sentiment_label_float : Party_status,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_SENTIMENT_X_POWER,GEE_NB_Indep,INT_SENTIMENT_X_POWER_GEE_NB_Indep,global,global_int_sentiment_x_power,False,sentiment_x_power,Sentiment_label_float,1.0531,1.0391,1.0672,0.0,1001787,1561,1.566200,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 49.656757) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + C(Lang) + Sentiment_label_float : Party_status,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_SENTIMENT_X_POWER,GEE_NB_Indep,INT_SENTIMENT_X_POWER_GEE_NB_Indep,global,global_int_sentiment_x_power,False,sentiment_x_power,Party_status,0.8001,0.7038,0.9096,0.0007,1001787,1561,1.566200,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 49.656757) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + C(Lang) + Sentiment_label_float : Party_status,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_SENTIMENT_X_POWER,GEE_NB_Indep,INT_SENTIMENT_X_POWER_GEE_NB_Indep,global,global_int_sentiment_x_power,False,sentiment_x_power,Party_orientation_float,1.0307,0.9845,1.0791,0.1958,1001787,1561,1.566200,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 49.656757) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + C(Lang) + Sentiment_label_float : Party_status,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_SENTIMENT_X_POWER,GEE_NB_Indep,INT_SENTIMENT_X_POWER_GEE_NB_Indep,global,global_int_sentiment_x_power,False,sentiment_x_power,Sentiment_label_float:Party_status,1.0224,1.0021,1.0431,0.0308,1001787,1561,1.566200,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 49.656757) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + C(Lang) + Sentiment_label_float : Party_status,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_SENTIMENT_X_POWER,GLM_NB_Cluster,INT_SENTIMENT_X_POWER_GLM_NB_Cluster,global,global_int_sentiment_x_power,False,sentiment_x_power,Intercept,0.0729,0.0609,0.0872,0.0,1001787,1561,1.566200,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 49.656757) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + C(Lang) + Sentiment_label_float : Party_status,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_SENTIMENT_X_POWER,GLM_NB_Cluster,INT_SENTIMENT_X_POWER_GLM_NB_Cluster,global,global_int_sentiment_x_power,False,sentiment_x_power,Speaker_gender[T.M],0.6365,0.5608,0.7223,0.0,1001787,1561,1.566200,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 49.656757) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + C(Lang) + Sentiment_label_float : Party_status,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_SENTIMENT_X_POWER,GLM_NB_Cluster,INT_SENTIMENT_X_POWER_GLM_NB_Cluster,global,global_int_sentiment_x_power,False,sentiment_x_power,C(Lang)[T.HR],0.5482,0.4616,0.651,0.0,1001787,1561,1.566200,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 49.656757) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + C(Lang) + Sentiment_label_float : Party_status,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_SENTIMENT_X_POWER,GLM_NB_Cluster,INT_SENTIMENT_X_POWER_GLM_NB_Cluster,global,global_int_sentiment_x_power,False,sentiment_x_power,C(Lang)[T.PL],1.2073,0.9971,1.4619,0.0536,1001787,1561,1.566200,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 49.656757) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + C(Lang) + Sentiment_label_float : Party_status,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_SENTIMENT_X_POWER,GLM_NB_Cluster,INT_SENTIMENT_X_POWER_GLM_NB_Cluster,global,global_int_sentiment_x_power,False,sentiment_x_power,C(Lang)[T.RS],0.3735,0.3086,0.4521,0.0,1001787,1561,1.566200,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 49.656757) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + C(Lang) + Sentiment_label_float : Party_status,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_SENTIMENT_X_POWER,GLM_NB_Cluster,INT_SENTIMENT_X_POWER_GLM_NB_Cluster,global,global_int_sentiment_x_power,False,sentiment_x_power,I((Speaker_age_at_session - 49.656757) / 10),0.8365,0.7895,0.8862,0.0,1001787,1561,1.566200,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 49.656757) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + C(Lang) + Sentiment_label_float : Party_status,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_SENTIMENT_X_POWER,GLM_NB_Cluster,INT_SENTIMENT_X_POWER_GLM_NB_Cluster,global,global_int_sentiment_x_power,False,sentiment_x_power,scale(speech_rate_syll),0.6435,0.6235,0.6641,0.0,1001787,1561,1.566200,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 49.656757) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + C(Lang) + Sentiment_label_float : Party_status,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_SENTIMENT_X_POWER,GLM_NB_Cluster,INT_SENTIMENT_X_POWER_GLM_NB_Cluster,global,global_int_sentiment_x_power,False,sentiment_x_power,Sentiment_label_float,1.0531,1.0388,1.0675,0.0,1001787,1561,1.566200,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 49.656757) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + C(Lang) + Sentiment_label_float : Party_status,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_SENTIMENT_X_POWER,GLM_NB_Cluster,INT_SENTIMENT_X_POWER_GLM_NB_Cluster,global,global_int_sentiment_x_power,False,sentiment_x_power,Party_status,0.8001,0.7032,0.9103,0.0007,1001787,1561,1.566200,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 49.656757) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + C(Lang) + Sentiment_label_float : Party_status,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_SENTIMENT_X_POWER,GLM_NB_Cluster,INT_SENTIMENT_X_POWER_GLM_NB_Cluster,global,global_int_sentiment_x_power,False,sentiment_x_power,Party_orientation_float,1.0307,0.9828,1.081,0.213,1001787,1561,1.566200,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 49.656757) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + C(Lang) + Sentiment_label_float : Party_status,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_SENTIMENT_X_POWER,GLM_NB_Cluster,INT_SENTIMENT_X_POWER_GLM_NB_Cluster,global,global_int_sentiment_x_power,False,sentiment_x_power,Sentiment_label_float:Party_status,1.0224,1.0016,1.0435,0.0344,1001787,1561,1.566200,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 49.656757) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + C(Lang) + Sentiment_label_float : Party_status,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_SENTIMENT_X_POWER,GLM_NB,INT_SENTIMENT_X_POWER_GLM_NB,global,global_int_sentiment_x_power,False,sentiment_x_power,Intercept,0.0729,0.072,0.0738,0.0,1001787,1561,1.566200,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 49.656757) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + C(Lang) + Sentiment_label_float : Party_status,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_SENTIMENT_X_POWER,GLM_NB,INT_SENTIMENT_X_POWER_GLM_NB,global,global_int_sentiment_x_power,False,sentiment_x_power,Speaker_gender[T.M],0.6365,0.6308,0.6421,0.0,1001787,1561,1.566200,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 49.656757) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + C(Lang) + Sentiment_label_float : Party_status,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_SENTIMENT_X_POWER,GLM_NB,INT_SENTIMENT_X_POWER_GLM_NB,global,global_int_sentiment_x_power,False,sentiment_x_power,C(Lang)[T.HR],0.5482,0.5422,0.5543,0.0,1001787,1561,1.566200,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 49.656757) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + C(Lang) + Sentiment_label_float : Party_status,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_SENTIMENT_X_POWER,GLM_NB,INT_SENTIMENT_X_POWER_GLM_NB,global,global_int_sentiment_x_power,False,sentiment_x_power,C(Lang)[T.PL],1.2073,1.1907,1.2242,0.0,1001787,1561,1.566200,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 49.656757) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + C(Lang) + Sentiment_label_float : Party_status,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_SENTIMENT_X_POWER,GLM_NB,INT_SENTIMENT_X_POWER_GLM_NB,global,global_int_sentiment_x_power,False,sentiment_x_power,C(Lang)[T.RS],0.3735,0.3681,0.3789,0.0,1001787,1561,1.566200,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 49.656757) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + C(Lang) + Sentiment_label_float : Party_status,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_SENTIMENT_X_POWER,GLM_NB,INT_SENTIMENT_X_POWER_GLM_NB,global,global_int_sentiment_x_power,False,sentiment_x_power,I((Speaker_age_at_session - 49.656757) / 10),0.8365,0.8329,0.8401,0.0,1001787,1561,1.566200,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 49.656757) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + C(Lang) + Sentiment_label_float : Party_status,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_SENTIMENT_X_POWER,GLM_NB,INT_SENTIMENT_X_POWER_GLM_NB,global,global_int_sentiment_x_power,False,sentiment_x_power,scale(speech_rate_syll),0.6435,0.6406,0.6464,0.0,1001787,1561,1.566200,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 49.656757) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + C(Lang) + Sentiment_label_float : Party_status,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_SENTIMENT_X_POWER,GLM_NB,INT_SENTIMENT_X_POWER_GLM_NB,global,global_int_sentiment_x_power,False,sentiment_x_power,Sentiment_label_float,1.0531,1.0503,1.0558,0.0,1001787,1561,1.566200,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 49.656757) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + C(Lang) + Sentiment_label_float : Party_status,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_SENTIMENT_X_POWER,GLM_NB,INT_SENTIMENT_X_POWER_GLM_NB,global,global_int_sentiment_x_power,False,sentiment_x_power,Party_status,0.8001,0.7922,0.8081,0.0,1001787,1561,1.566200,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 49.656757) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + C(Lang) + Sentiment_label_float : Party_status,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_SENTIMENT_X_POWER,GLM_NB,INT_SENTIMENT_X_POWER_GLM_NB,global,global_int_sentiment_x_power,False,sentiment_x_power,Party_orientation_float,1.0307,1.0273,1.0342,0.0,1001787,1561,1.566200,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 49.656757) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + C(Lang) + Sentiment_label_float : Party_status,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_SENTIMENT_X_POWER,GLM_NB,INT_SENTIMENT_X_POWER_GLM_NB,global,global_int_sentiment_x_power,False,sentiment_x_power,Sentiment_label_float:Party_status,1.0224,1.0176,1.0272,0.0,1001787,1561,1.566200,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 49.656757) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + C(Lang) + Sentiment_label_float : Party_status,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_GENDER_X_ORIENTATION,GEE_NB_Exch,INT_GENDER_X_ORIENTATION_GEE_NB_Exch,CZ,CZ_int_gender_x_orientation,False,gender_x_orientation,Intercept,0.0544,0.0396,0.0747,0.0,219878,405,1.049150,0.1693,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 50.381261) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + Speaker_gender : Party_orientation_float,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_GENDER_X_ORIENTATION,GEE_NB_Exch,INT_GENDER_X_ORIENTATION_GEE_NB_Exch,CZ,CZ_int_gender_x_orientation,False,gender_x_orientation,Speaker_gender[T.M],0.8779,0.6151,1.2529,0.473,219878,405,1.049150,0.1693,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 50.381261) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + Speaker_gender : Party_orientation_float,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_GENDER_X_ORIENTATION,GEE_NB_Exch,INT_GENDER_X_ORIENTATION_GEE_NB_Exch,CZ,CZ_int_gender_x_orientation,False,gender_x_orientation,I((Speaker_age_at_session - 50.381261) / 10),0.8646,0.7854,0.9518,0.003,219878,405,1.049150,0.1693,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 50.381261) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + Speaker_gender : Party_orientation_float,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_GENDER_X_ORIENTATION,GEE_NB_Exch,INT_GENDER_X_ORIENTATION_GEE_NB_Exch,CZ,CZ_int_gender_x_orientation,False,gender_x_orientation,scale(speech_rate_syll),0.5996,0.5772,0.6229,0.0,219878,405,1.049150,0.1693,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 50.381261) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + Speaker_gender : Party_orientation_float,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_GENDER_X_ORIENTATION,GEE_NB_Exch,INT_GENDER_X_ORIENTATION_GEE_NB_Exch,CZ,CZ_int_gender_x_orientation,False,gender_x_orientation,Sentiment_label_float,1.0552,1.0483,1.0622,0.0,219878,405,1.049150,0.1693,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 50.381261) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + Speaker_gender : Party_orientation_float,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_GENDER_X_ORIENTATION,GEE_NB_Exch,INT_GENDER_X_ORIENTATION_GEE_NB_Exch,CZ,CZ_int_gender_x_orientation,False,gender_x_orientation,Party_status,0.9089,0.8286,0.9968,0.0427,219878,405,1.049150,0.1693,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 50.381261) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + Speaker_gender : Party_orientation_float,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_GENDER_X_ORIENTATION,GEE_NB_Exch,INT_GENDER_X_ORIENTATION_GEE_NB_Exch,CZ,CZ_int_gender_x_orientation,False,gender_x_orientation,Party_orientation_float,0.8233,0.6522,1.0393,0.1019,219878,405,1.049150,0.1693,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 50.381261) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + Speaker_gender : Party_orientation_float,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_GENDER_X_ORIENTATION,GEE_NB_Exch,INT_GENDER_X_ORIENTATION_GEE_NB_Exch,CZ,CZ_int_gender_x_orientation,False,gender_x_orientation,Speaker_gender[T.M]:Party_orientation_float,1.2604,0.9892,1.6059,0.0612,219878,405,1.049150,0.1693,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 50.381261) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + Speaker_gender : Party_orientation_float,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_GENDER_X_ORIENTATION,GEE_NB_Indep,INT_GENDER_X_ORIENTATION_GEE_NB_Indep,CZ,CZ_int_gender_x_orientation,False,gender_x_orientation,Intercept,0.0488,0.0386,0.0618,0.0,219878,405,1.049150,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 50.381261) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + Speaker_gender : Party_orientation_float,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_GENDER_X_ORIENTATION,GEE_NB_Indep,INT_GENDER_X_ORIENTATION_GEE_NB_Indep,CZ,CZ_int_gender_x_orientation,False,gender_x_orientation,Speaker_gender[T.M],1.0601,0.8099,1.3876,0.6708,219878,405,1.049150,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 50.381261) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + Speaker_gender : Party_orientation_float,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_GENDER_X_ORIENTATION,GEE_NB_Indep,INT_GENDER_X_ORIENTATION_GEE_NB_Indep,CZ,CZ_int_gender_x_orientation,False,gender_x_orientation,I((Speaker_age_at_session - 50.381261) / 10),0.767,0.6859,0.8576,0.0,219878,405,1.049150,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 50.381261) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + Speaker_gender : Party_orientation_float,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_GENDER_X_ORIENTATION,GEE_NB_Indep,INT_GENDER_X_ORIENTATION_GEE_NB_Indep,CZ,CZ_int_gender_x_orientation,False,gender_x_orientation,scale(speech_rate_syll),0.5827,0.5522,0.6148,0.0,219878,405,1.049150,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 50.381261) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + Speaker_gender : Party_orientation_float,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_GENDER_X_ORIENTATION,GEE_NB_Indep,INT_GENDER_X_ORIENTATION_GEE_NB_Indep,CZ,CZ_int_gender_x_orientation,False,gender_x_orientation,Sentiment_label_float,1.0696,1.0535,1.0859,0.0,219878,405,1.049150,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 50.381261) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + Speaker_gender : Party_orientation_float,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_GENDER_X_ORIENTATION,GEE_NB_Indep,INT_GENDER_X_ORIENTATION_GEE_NB_Indep,CZ,CZ_int_gender_x_orientation,False,gender_x_orientation,Party_status,0.7739,0.6531,0.9169,0.0031,219878,405,1.049150,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 50.381261) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + Speaker_gender : Party_orientation_float,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_GENDER_X_ORIENTATION,GEE_NB_Indep,INT_GENDER_X_ORIENTATION_GEE_NB_Indep,CZ,CZ_int_gender_x_orientation,False,gender_x_orientation,Party_orientation_float,0.9589,0.8858,1.0381,0.2996,219878,405,1.049150,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 50.381261) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + Speaker_gender : Party_orientation_float,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_GENDER_X_ORIENTATION,GEE_NB_Indep,INT_GENDER_X_ORIENTATION_GEE_NB_Indep,CZ,CZ_int_gender_x_orientation,False,gender_x_orientation,Speaker_gender[T.M]:Party_orientation_float,1.0943,0.9676,1.2376,0.1512,219878,405,1.049150,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 50.381261) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + Speaker_gender : Party_orientation_float,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_GENDER_X_ORIENTATION,GLM_NB_Cluster,INT_GENDER_X_ORIENTATION_GLM_NB_Cluster,CZ,CZ_int_gender_x_orientation,False,gender_x_orientation,Intercept,0.0488,0.0385,0.0619,0.0,219878,405,1.049150,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 50.381261) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + Speaker_gender : Party_orientation_float,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_GENDER_X_ORIENTATION,GLM_NB_Cluster,INT_GENDER_X_ORIENTATION_GLM_NB_Cluster,CZ,CZ_int_gender_x_orientation,False,gender_x_orientation,Speaker_gender[T.M],1.0601,0.8106,1.3864,0.6698,219878,405,1.049150,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 50.381261) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + Speaker_gender : Party_orientation_float,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_GENDER_X_ORIENTATION,GLM_NB_Cluster,INT_GENDER_X_ORIENTATION_GLM_NB_Cluster,CZ,CZ_int_gender_x_orientation,False,gender_x_orientation,I((Speaker_age_at_session - 50.381261) / 10),0.767,0.6881,0.8549,0.0,219878,405,1.049150,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 50.381261) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + Speaker_gender : Party_orientation_float,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_GENDER_X_ORIENTATION,GLM_NB_Cluster,INT_GENDER_X_ORIENTATION_GLM_NB_Cluster,CZ,CZ_int_gender_x_orientation,False,gender_x_orientation,scale(speech_rate_syll),0.5827,0.5519,0.6152,0.0,219878,405,1.049150,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 50.381261) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + Speaker_gender : Party_orientation_float,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
